LSOA	value
E01017813	0
E01017827	0
E01004029	0
E01004032	0
E01004053	0
E01004054	0
E01004055	0
E01003927	1
E01003929	2
E01003934	1
E01003935	0
E01003939	1
E01003976	0
E01004027	2
E01032637	0
E01032638	0
E01032640	0
E01032646	0
E01032803	0
E01032834	0
E01003975	0
E01003978	0
E01004022	0
E01004023	0
E01004028	0
E01003938	0
E01003940	0
E01003941	0
E01003942	0
E01003979	0
E01003981	1
E01004030	0
E01004031	1
E01004033	0
E01004034	0
E01004036	0
E01004056	0
E01004057	0
E01004058	0
E01004059	0
E01004060	0
E01003936	0
E01003937	0
E01003943	0
E01032720	1
E01003977	0
E01004037	0
E01004038	0
E01004042	0
E01004043	0
E01003986	0
E01003987	0
E01004024	0
E01004035	0
E01003960	0
E01003961	0
E01003994	0
E01032722	0
E01003980	0
E01004039	0
E01004040	1
E01004041	0
E01004044	0
E01003992	0
E01003995	0
E01003998	0
E01003999	0
E01032639	0
E01032719	0
E01003964	0
E01003966	0
E01003968	0
E01003971	0
E01003974	0
E01003963	0
E01003967	0
E01003970	0
E01003972	0
E01003973	0
E01003923	0
E01003969	1
E01003991	0
E01003993	0
E01003997	0
E01003983	0
E01003988	0
E01003989	0
E01003990	0
E01004007	0
E01003912	0
E01004011	0
E01004012	0
E01004013	0
E01004014	0
E01003911	0
E01003916	0
E01003917	0
E01003918	0
E01003925	0
E01003919	0
E01003920	0
E01003921	1
E01003922	0
E01003924	0
E01003926	0
E01004008	0
E01004010	0
E01004067	2
E01032805	0
E01003984	0
E01004003	0
E01004004	0
E01004005	0
E01004006	0
E01003913	0
E01003914	0
E01003915	0
E01004050	0
E01004052	0
E01004061	0
E01004062	0
E01004063	0
E01004065	0
E01004066	0
E01004000	0
E01004001	0
E01004019	0
E01004064	0
E01004068	0
E01004045	0
E01004047	0
E01004048	0
E01004049	0
E01004051	0
E01003953	0
E01003955	0
E01004015	0
E01004021	0
E01004046	0
E01004002	0
E01004016	0
E01004017	0
E01004020	0
E01003952	0
E01003954	0
E01003956	0
E01004071	0
E01004072	0
E01004069	0
E01004070	0
E01004073	0
E01004074	0
E01004075	0
E01003949	0
E01003950	0
E01003957	0
E01003958	0
E01004018	0
E01003945	0
E01003946	0
E01003947	0
E01003948	0
E01003951	0
E01003930	0
E01003932	0
E01003933	0
E01032583	0
E01032584	0
E01030744	0
E01030747	0
E01030709	0
E01030746	0
E01030703	0
E01030748	0
E01004125	0
E01004183	0
E01004184	0
E01004185	0
E01004189	0
E01004123	0
E01004124	0
E01004126	0
E01004128	0
E01004129	0
E01004130	0
E01004131	0
E01004134	0
E01004135	0
E01004136	0
E01004164	0
E01004166	0
E01004169	0
E01004186	0
E01004188	0
E01004127	0
E01004163	0
E01004165	0
E01004167	0
E01004187	0
E01004117	0
E01004121	0
E01004192	0
E01004193	0
E01004195	0
E01004144	0
E01004145	0
E01004146	0
E01004147	0
E01004122	0
E01004190	0
E01004191	0
E01004194	0
E01004196	0
E01004115	0
E01004118	0
E01004119	0
E01004132	0
E01004133	0
E01004171	0
E01004172	0
E01004173	0
E01004175	0
E01004176	0
E01004076	0
E01004077	0
E01004078	0
E01004079	0
E01004080	0
E01004081	0
E01004082	0
E01004137	0
E01004140	0
E01004141	0
E01004142	2
E01004149	0
E01004101	0
E01004103	0
E01004138	0
E01004139	0
E01004168	0
E01004143	0
E01004148	0
E01004159	0
E01004160	0
E01004161	0
E01004097	0
E01004098	0
E01004099	0
E01004100	0
E01004102	0
E01004110	0
E01004111	0
E01004112	0
E01004120	0
E01004157	0
E01004087	0
E01004170	0
E01004174	0
E01004178	0
E01004179	0
E01004152	0
E01004155	0
E01004156	0
E01004158	0
E01004162	0
E01004083	0
E01004086	0
E01004088	0
E01004089	0
E01004182	0
E01004104	0
E01004107	0
E01004177	0
E01004180	0
E01004181	0
E01004090	0
E01004150	0
E01004151	0
E01004153	0
E01004091	0
E01004092	0
E01004105	0
E01004106	0
E01004154	0
E01004084	0
E01004085	0
E01004108	0
E01004109	0
E01004093	0
E01004094	0
E01004095	0
E01004114	0
E01032623	0
E01024618	0
E01024632	0
E01030859	0
E01030844	0
E01032571	0
E01024676	0
E01023849	0
E01023806	0
E01015924	0
E01015968	0
E01016012	0
E01004222	0
E01004223	0
E01004224	0
E01004226	0
E01004197	0
E01004198	0
E01004199	0
E01004201	0
E01004228	0
E01004230	0
E01004232	0
E01004233	0
E01004234	0
E01004225	0
E01004229	0
E01004231	0
E01032764	0
E01032765	0
E01032784	0
E01004200	0
E01004202	1
E01004203	1
E01004204	0
E01004311	0
E01004314	0
E01004315	1
E01004318	0
E01004259	0
E01004260	1
E01004263	0
E01004266	0
E01004235	0
E01004236	0
E01004237	0
E01004238	0
E01004239	0
E01004312	0
E01004313	0
E01004316	0
E01004317	2
E01004261	0
E01004262	0
E01004264	0
E01032785	0
E01032786	0
E01004207	0
E01004209	0
E01004212	0
E01032787	0
E01004240	0
E01004241	0
E01004242	1
E01004267	0
E01004268	0
E01004205	1
E01004206	0
E01004208	1
E01004211	1
E01004269	0
E01004270	0
E01004271	0
E01004272	0
E01004273	0
E01004306	1
E01004307	1
E01004308	0
E01004309	1
E01004310	0
E01004283	0
E01004287	0
E01004289	0
E01004290	0
E01004322	1
E01004323	0
E01004324	0
E01004326	0
E01004245	0
E01004246	0
E01004248	0
E01004249	1
E01004284	0
E01004285	0
E01004286	0
E01004288	0
E01004243	0
E01004244	0
E01004247	1
E01004250	0
E01004319	0
E01004321	1
E01004325	1
E01032766	0
E01032767	0
E01004298	0
E01004300	0
E01004304	0
E01004305	0
E01004251	0
E01004254	0
E01004255	0
E01004258	0
E01004252	0
E01004253	0
E01004256	1
E01004257	0
E01004301	0
E01004302	0
E01004303	0
E01032768	0
E01032769	0
E01004292	0
E01004294	0
E01004295	0
E01004296	0
E01004291	0
E01004293	0
E01004297	0
E01004215	0
E01004219	0
E01004221	0
E01032776	0
E01032777	0
E01032778	0
E01032779	0
E01032780	0
E01004214	0
E01004216	0
E01004217	0
E01004218	0
E01004274	0
E01004275	0
E01004276	0
E01004281	0
E01032783	0
E01004280	0
E01032770	0
E01032772	0
E01032773	0
E01032774	0
E01004277	1
E01032771	1
E01032781	0
E01032782	0
E01006186	0
E01010258	0
E01004349	0
E01004350	0
E01004351	0
E01004356	0
E01004357	0
E01004352	0
E01004353	0
E01004354	0
E01004358	0
E01004359	0
E01004384	0
E01004385	0
E01004386	0
E01004389	0
E01004390	0
E01004355	0
E01004360	0
E01004413	0
E01004415	0
E01004416	0
E01004361	0
E01004414	0
E01004417	0
E01004451	0
E01004452	0
E01004450	0
E01004453	0
E01004454	0
E01004455	1
E01004456	0
E01004379	0
E01004380	0
E01004381	0
E01004383	0
E01004387	0
E01004388	0
E01004343	0
E01004344	0
E01004382	0
E01004418	0
E01004419	0
E01004398	0
E01004399	0
E01004400	0
E01004402	0
E01004403	0
E01004345	0
E01004348	0
E01004377	0
E01004378	0
E01004342	0
E01004346	0
E01004347	0
E01004460	0
E01004462	0
E01004396	0
E01004457	0
E01004458	0
E01004459	0
E01004463	0
E01004407	0
E01004410	0
E01004464	0
E01004469	0
E01004470	0
E01004471	0
E01004391	0
E01004393	0
E01004401	0
E01004404	0
E01004461	0
E01004412	0
E01004465	0
E01004466	0
E01004467	0
E01004468	0
E01004406	0
E01004408	0
E01004409	0
E01004411	0
E01004443	0
E01004447	0
E01004392	1
E01004394	0
E01004397	2
E01004444	0
E01004446	0
E01004395	0
E01004421	0
E01004445	0
E01004448	0
E01004449	0
E01004363	0
E01004364	0
E01004366	0
E01004367	0
E01004368	0
E01004365	0
E01004405	0
E01004420	1
E01004423	0
E01033153	0
E01004362	0
E01004436	0
E01004437	0
E01004439	0
E01004442	0
E01004422	0
E01004424	0
E01004425	0
E01004426	0
E01004427	0
E01004369	0
E01004370	0
E01004372	0
E01004432	0
E01004435	0
E01004333	0
E01004334	0
E01004438	1
E01004440	0
E01004441	0
E01004371	0
E01004373	0
E01004374	0
E01004375	0
E01004376	0
E01004336	0
E01004428	0
E01004429	0
E01004430	1
E01004434	0
E01004335	0
E01004337	0
E01004338	0
E01004339	0
E01004340	0
E01004341	0
E01004327	0
E01004328	0
E01004329	0
E01004330	0
E01004331	0
E01004332	0
E01004560	0
E01004566	0
E01004582	0
E01004583	0
E01004562	0
E01004563	0
E01004564	0
E01004567	0
E01033098	0
E01033100	0
E01033132	0
E01004539	0
E01004540	0
E01004577	0
E01004584	0
E01004579	0
E01004580	0
E01004581	0
E01033099	0
E01033101	0
E01033133	0
E01004565	0
E01004590	0
E01004591	0
E01004592	0
E01004604	0
E01004605	0
E01004606	0
E01004607	0
E01004608	0
E01004535	0
E01004537	0
E01004538	0
E01004541	0
E01004534	0
E01004536	0
E01004552	1
E01004585	0
E01004588	0
E01004554	0
E01004556	0
E01004586	0
E01004587	0
E01004589	0
E01004509	1
E01004511	0
E01004602	0
E01004609	2
E01033093	0
E01033135	0
E01004506	0
E01004638	0
E01004639	0
E01004640	0
E01004641	0
E01004508	0
E01004510	0
E01004514	0
E01004515	0
E01004551	2
E01004568	0
E01004574	0
E01004575	0
E01004576	0
E01004500	0
E01004501	0
E01004503	0
E01004505	0
E01004507	0
E01004553	0
E01004557	0
E01004558	0
E01004559	0
E01004619	0
E01004572	0
E01004642	0
E01004643	0
E01004644	0
E01004645	0
E01004477	0
E01004478	0
E01004479	0
E01004550	0
E01004555	0
E01004494	0
E01004513	0
E01004600	1
E01004601	0
E01004493	0
E01004512	0
E01004620	0
E01004621	0
E01004623	0
E01004627	0
E01004499	0
E01004502	0
E01004504	0
E01004594	0
E01004596	0
E01004629	0
E01004472	0
E01004474	1
E01004476	0
E01004542	0
E01004544	0
E01004628	0
E01004630	0
E01004631	0
E01004633	0
E01004569	0
E01004570	0
E01004571	0
E01004573	0
E01004495	0
E01004496	0
E01004497	0
E01004622	0
E01004624	0
E01004593	0
E01004595	0
E01004597	0
E01004598	0
E01004599	0
E01004473	0
E01004475	0
E01004480	0
E01004483	0
E01004484	0
E01004486	0
E01004543	0
E01004545	0
E01004546	0
E01004549	0
E01004625	0
E01004626	0
E01004632	0
E01004634	0
E01004635	0
E01004636	0
E01004637	0
E01004481	0
E01004488	0
E01004547	0
E01004548	0
E01004482	0
E01004485	0
E01004487	0
E01004489	0
E01004490	0
E01004491	0
E01004492	0
E01004498	0
E01004532	0
E01004611	0
E01004612	0
E01004618	0
E01004531	0
E01004533	0
E01004610	0
E01004613	0
E01004614	0
E01004615	0
E01004616	0
E01004617	1
E01004525	2
E01004526	0
E01004527	0
E01004528	0
E01004529	0
E01004530	0
E01004516	0
E01004518	0
E01004519	0
E01004520	0
E01004523	0
E01004517	0
E01004521	0
E01004522	0
E01004524	0
E01033308	0
E01023947	0
E01004647	0
E01004649	0
E01004724	0
E01004730	0
E01004646	0
E01004648	0
E01004650	0
E01004710	0
E01004651	0
E01004725	0
E01004726	0
E01004728	0
E01004729	0
E01004718	0
E01004719	0
E01004720	0
E01004721	0
E01004722	0
E01004674	0
E01004675	0
E01004677	0
E01004678	0
E01004679	0
E01004723	0
E01004676	0
E01004706	0
E01004707	0
E01004708	0
E01004756	0
E01004701	0
E01004703	0
E01004705	0
E01004709	0
E01033600	0
E01033608	0
E01004659	0
E01004660	1
E01004712	1
E01004727	0
E01004670	0
E01004702	1
E01033598	0
E01033601	0
E01033602	0
E01033603	0
E01033604	0
E01033605	0
E01004754	0
E01004755	0
E01004757	0
E01032512	1
E01032513	0
E01004713	0
E01004714	2
E01004716	0
E01004717	1
E01004762	1
E01004657	2
E01004658	2
E01004661	1
E01004662	0
E01004663	0
E01004715	1
E01004763	2
E01004765	2
E01033595	2
E01033596	2
E01004653	0
E01004654	0
E01004656	0
E01004760	0
E01033606	0
E01033607	0
E01004680	0
E01004683	0
E01004684	0
E01004686	0
E01033593	0
E01033594	1
E01004681	0
E01004682	1
E01004694	0
E01004697	0
E01004700	0
E01004652	0
E01004693	0
E01004695	1
E01004696	0
E01004698	0
E01004699	2
E01004734	2
E01004735	2
E01004736	2
E01004761	2
E01004687	0
E01004688	0
E01004689	2
E01004690	0
E01004691	0
E01004692	0
E01004731	2
E01004732	0
E01004733	2
E01004744	0
E01004748	0
E01004740	0
E01004743	0
E01004745	0
E01004746	0
E01004747	1
E01004742	0
E01004749	1
E01004751	0
E01004752	0
E01004753	0
E01004666	0
E01004667	0
E01004668	0
E01004750	2
E01033597	0
E01033599	0
E01004665	0
E01004669	0
E01004737	0
E01004738	0
E01004739	0
E01004741	0
E01016566	0
E01017852	0
E01029896	0
E01021274	0
E01017524	0
E01000357	0
E01000348	0
E01009284	0
E01000831	0
E01000834	0
E01024882	0
E01010994	0
E01000966	0
E01018589	0
E01020353	0
E01020703	0
E01001072	0
E01001019	0
E01024142	0
E01007590	0
E01023505	0
E01030333	0
E01030325	0
E01001526	0
E01030406	0
E01030478	0
E01001787	0
E01001913	0
E01001965	0
E01002146	0
E01002359	0
E01002286	0
E01023564	0
E01023543	0
E01033127	0
E01002773	0
E01002917	0
E01033016	0
E01033653	0
E01030548	0
E01013243	0
E01030604	0
E01003904	0
E01017140	0
E01017821	0
E01015842	0
E01015855	0
E01030743	0
E01030720	0
E01023728	0
E01004116	0
E01004096	0
E01024587	0
E01030856	0
E01030820	0
E01023918	0
E01020502	0
E01017840	0
E01021405	0
E01016899	0
E01021542	0
E01024183	0
E01024136	0
E01018021	0
E01021745	0
E01028186	0
E01005319	0
E01031694	0
E01033415	0
E01024421	0
E01024483	0
E01016482	0
E01014274	0
E01030852	0
E01030853	0
E01020268	0
E01021988	0
E01024640	0
E01015978	0
E01006300	0
E01008955	0
E01009378	0
E01021443	0
E01000002	0
E01024155	0
E01030350	0
E01021780	0
E01021782	0
E01030398	0
E01032624	0
E01023580	0
E01023566	0
E01023548	0
E01028531	0
E01024475	0
E01024439	0
E01008102	0
E01017796	0
E01030708	0
E01030846	0
E01015971	0
E01009053	0
E01004852	0
E01023330	0
E01023297	0
E01023337	0
E01019211	0
E01018496	0
E01000003	0
E01023435	0
E01024152	0
E01024174	0
E01030323	0
E01030356	0
E01021761	0
E01021810	0
E01021773	0
E01021746	0
E01030396	0
E01028157	0
E01030459	0
E01023584	0
E01029960	0
E01015702	0
E01031731	0
E01016837	0
E01008470	0
E01005326	0
E01016371	0
E01030618	0
E01024433	0
E01016519	0
E01016470	0
E01028661	0
E01030706	0
E01023760	0
E01030860	0
E01030847	0
E01015979	0
E01016585	0
E01016544	0
E01032903	0
E01010525	0
E01017908	0
E01031355	0
E01032959	0
E01004897	0
E01015322	0
E01023342	0
E01023334	0
E01032797	0
E01025706	0
E01028438	0
E01018624	0
E01018414	0
E01018689	0
E01031578	0
E01024172	0
E01024145	0
E01013468	0
E01021817	0
E01021765	0
E01030408	0
E01020017	0
E01024278	0
E01024296	0
E01020991	0
E01014050	0
E01023574	0
E01023530	0
E01023550	0
E01005279	0
E01008369	0
E01032681	0
E01030682	0
E01023143	0
E01005649	0
E01024545	0
E01016447	0
E01017829	0
E01030752	0
E01024580	0
E01023925	0
E01016572	0
E01026478	0
E01023303	0
E01021503	0
E01021500	0
E01018669	0
E01031575	0
E01024140	0
E01030319	0
E01021796	0
E01021763	0
E01021770	0
E01021767	0
E01030409	0
E01021846	0
E01021872	0
E01023535	0
E01023541	0
E01018151	0
E01017349	0
E01011094	0
E01006515	0
E01015748	0
E01024405	0
E01016143	0
E01016049	0
E01030514	0
E01013128	0
E01013879	0
E01030656	0
E01024505	0
E01016463	0
E01015867	0
E01015823	0
E01015919	0
E01023743	0
E01014366	0
E01030848	0
E01030854	0
E01014157	0
E01024698	0
E01023817	0
E01024852	0
E01022086	0
E01033311	0
E01023933	0
E01032118	0
E01016534	0
E01016540	0
E01017844	0
E01021436	0
E01023341	0
E01023305	0
E01023338	0
E01031585	0
E01024182	0
E01024150	0
E01024189	0
E01030351	0
E01030309	0
E01021744	0
E01030388	0
E01030400	0
E01025795	0
E01013754	0
E01033652	0
E01005286	0
E01033661	0
E01031720	0
E01030568	0
E01021141	0
E01030685	0
E01024478	0
E01016508	0
E01030707	0
E01033029	0
E01005947	0
E01029321	0
E01023839	0
E01015973	0
E01015974	0
E01015214	0
E01010404	0
E01021159	0
E01031912	0
E01017898	0
E01021288	0
E01028023	0
E01009476	0
E01030378	0
E01018205	0
E01011638	0
E01016092	0
E01008319	0
E01014853	0
E01013842	0
E01013926	0
E01030590	0
E01027772	0
E01021936	0
E01030692	0
E01010146	0
E01019370	0
E01023861	0
E01023948	0
E01031441	0
E01023987	0
E01029883	0
E01033565	0
E01014589	0
E01028488	0
E01018901	0
E01009539	0
E01030334	0
E01021759	0
E01030405	0
E01017326	0
E01011352	0
E01015749	0
E01015811	0
E01005176	0
E01005316	0
E01016110	0
E01013830	0
E01024471	0
E01016488	0
E01016514	0
E01023800	0
E01023827	0
E01015925	0
E01016011	0
E01031266	0
E01023855	0
E01010564	0
E01031454	0
E01009412	0
E01016955	0
E01023325	0
E01023339	0
E01021522	0
E01017625	0
E01009660	0
E01027026	0
E01030322	0
E01031092	0
E01024419	0
E01026894	0
E01029674	0
E01030736	0
E01024595	0
E01030254	0
E01021195	0
E01031431	0
E01008988	0
E01016952	0
E01032518	0
E01004984	0
E01017588	0
E01024181	0
E01024271	0
E01021843	0
E01020979	0
E01023547	0
E01011677	0
E01011372	0
E01015794	0
E01033664	0
E01030533	0
E01031031	0
E01032921	0
E01015402	0
E01030569	0
E01021939	0
E01005681	0
E01031246	0
E01015953	0
E01011920	0
E01023857	0
E01032688	0
	0
